298,0.40507426574512667,0.6244494739850648,0.3766255371348056,0.4996154141315228,0.2653930511019762,0.1741060884912933,-0.08719587352516514,0.49624887986140714
172,0.2804152909710451,0.7775469832370548,0.4619453706792627,0.6354930674507255,0.695264652148236,0.04915510295789347,0.05899003750532296,0.7574282390531704
210,-0.026345021004946685,0.8477264139760613,0.4698421897004886,0.34102970862524207,0.40973237936363865,0.2158850023609204,0.19256576441587026,0.5808630275084811
156,0.7144208814532734,-0.04620048546549742,0.25655132498926536,0.5378265061455094,0.39727561061992583,0.18238644135153934,0.24179725788062073,0.8813585570467807
197,0.4359242159583833,0.2769910453384768,0.5931900712841726,0.24973376219012405,0.3416243117486232,-0.054066276023300025,0.8414153312633356,0.6235680445771259
1266,0.3474503601062999,-0.10865187787577625,0.2347856962621795,0.7567289489910224,0.3407397139424819,0.39924484490230755,0.47634594251945456,0.2812978580582803
205,1.011594610527087,0.7163240187479303,0.24874940491301495,0.2570184621151716,0.602628004343685,0.017234110025244026,0.20790426408448387,0.3964025487343062
2,-0.04092856816079902,0.5006164747667158,0.029462808399285084,0.16997132878128543,0.4614698220760484,0.6418207579637417,0.23301256600939566,0.5120790242382866
178,0.6621663780554506,0.5277923946769013,0.42371751863374163,0.43581978128254656,0.4996143946639222,0.1646412538938792,0.407403732527912,0.3801289601710795
151,0.19950401839870013,0.42422318595340247,0.556278457390405,0.8517721512349873,0.8934299902064635,-0.22730277905311005,-0.043180284470098425,0.03378381301101213
419,0.41196976386813494,0.6868876183810828,-0.14553313664266437,0.7298784122347336,0.49815375935725253,-0.021894449346484178,0.6440493008462129,0.2753984016651428
22,0.2690602621465152,0.9067615611249341,0.37046037035055307,0.5488909052599291,0.206962371463571,0.14803272608131934,0.3746399303752264,0.796343867722297
508,0.8529144880476809,0.1627996461630155,0.4615278220148623,0.17376240362340273,0.3296568078162706,0.23997275233449,0.30035117735527683,0.46415034254976684
50,0.22233900681919302,0.7730629199356481,0.46827801396124813,0.6448207176776,0.7894602464959594,-0.07709707766001171,0.1218775571635525,0.6167326236269969
143,0.3017051609421982,1.0706418290980886,-0.1457271050193355,0.8503283106290852,0.3925534938476008,-0.14158030588692563,0.7609628034003771,-0.08889014018370614
435,0.44853808061649,0.43123506436806,0.4113468828068482,0.6403259006069723,0.540403714818686,0.2440616841789542,0.4050619052312621,0.09654319518695817
62,-0.022786686336967937,0.4660408309403242,0.28147160810101335,0.22670574451483072,0.5157114490329314,0.7335923044461274,0.0069216630891208095,0.04217600196323275
495,0.5987016223054229,0.5337211855477387,0.31619997938527805,0.1423674495325856,0.35245918163311146,0.24306783121013006,0.24637585072607585,0.3306786309377392
649,0.47909560144523117,0.20273556229659892,0.2958875563950391,0.302687947657755,0.6475905365738592,0.23080662055624024,0.08359407971842864,0.24297502818324257
1,0.2775695408027607,0.7693354336115281,0.1348798129937626,0.44038743744456954,0.7610500724194971,0.2851405776857335,0.17637404199251236,0.1579552913201339
433,0.5455107700321846,0.056550558528881925,0.22367729602097486,0.4200416580358312,0.5929269782139419,0.1986460051918695,0.14407563100999216,0.6122865890768863
815,-0.062348176208646994,0.4104927827160105,0.00470198352071354,0.650419033317852,0.2346320766167756,0.32396434642668376,0.5626268723420462,0.10929209092240713
180,0.8086176863281506,-0.02527620423842227,0.6220619672398466,0.3107760445926305,0.14336480114658423,0.1100127508578095,0.43978047739828446,0.8054135245113248
191,0.6827868929378264,0.6013373235643689,0.5396789257192838,0.2645175588701556,0.45291359434553036,-0.03597979879933331,0.4694640788008484,0.4903190895605224
215,-0.05020734959070258,0.9247127974316494,0.3634784062492328,0.3051985130893446,0.28555357527535824,-0.1906410437604032,0.5336049986590178,0.6680301212599828
31,0.14754379872847936,0.6794167112354733,0.37936763538969476,0.2270150068701365,0.24020445062591353,0.5220966365694618,0.07460005955851634,0.6484343856693043
471,0.34787933890188105,0.6808104505100806,0.30155412011992944,0.01577238035818305,0.3408505475870363,0.5737476447161622,0.23961292346707674,0.3914023420266312
71,0.19649842201430964,0.9562019394006965,0.11812983661014455,0.46684433393963465,0.34024559377756936,0.31213236199441263,0.2384224203038769,0.25045731282207734
382,0.45601121417843066,0.09008244474273361,0.488100808989351,0.057143915416650974,0.3936342616873225,0.5204704126671365,0.46073694594225606,0.3894317423707248
